○ 경제활동상태(성/시군/연령별) [],,,,,,,,,,,,,,,,,,,,,,,
성별,시군구별,연령별,항목,단위,2015. 1/2,2015. 2/2,2016. 1/2,2016. 2/2,2017. 1/2,2017. 2/2,2018. 1/2,2018. 2/2,2019. 1/2,2019. 2/2,2020. 1/2,2020. 2/2,2021. 1/2,2021. 2/2,2022. 1/2,2022. 2/2,2023. 1/2,2023. 2/2,2024. 1/2
전체,전라남도 신안군,소계,취업자,명,25624.9998,25305.14282,24905.84615,25228.08454,13524.27666,25546.20151,25319.90514,25325.1905,24119.86969,24119.86969,23137.30613,22883.70555,22736.89052,22809.80404,22850.19025,22682.70726,22761.68667,23447.99752,23250.26941
전체,전라남도 신안군,소계,실업자,명,198.64984,0,26.449,59.86021,334.08447,50.40875,53.75793,0,232.54737,232.54737,34.09091,65.33858,86.21339,47.21348,135.183851,103.55128,115.71492,45.92874,61.74928
전체,전라남도 신안군,소계,비경제활동인구,명,7415.40255,7747.81457,7918.26128,7431.53348,2794.93825,6694.43574,6662.6814,6435.86486,6839.30751,6944.08623,7042.14343,6636.66955,6402.49276,6201.23329,6054.259515,6200.69947,6068.69814,5821.33277,6125.74828
전체,전라남도 신안군,소계,경제활동참가율,%,77.69069,76.55939,75.89611,77.28713,75.50352,79.26845,79.20274,79.73662,78.07333,77.57961,76.69209,77.56799,78.09286,78.6593,79.15174,78.60866,79.03449,80.14231,79.19085
전체,전라남도 신안군,소계,고용률,%,77.09305,76.55939,75.8156,77.10418,41.62998,79.11234,79.03494,79.73662,77.32778,77.87588,76.57926,77.34715,77.79787,78.49682,78.68622,78.25142,78.63473,79.98564,78.98109
전체,전라남도 신안군,소계,실업률,%,0.76926,0,0.10608,0.23671,1.36201,0.19694,0.21187,0,0.95493,0.96781,0.14712,0.28471,0.37775,0.20656,0.58813,0.45445,0.5058,0.19549,0.26488
전체,경상북도 포항시,소계,15세이상인구,명,429289.5029,430473.5779,432994.0419,431512.1248,431246.53,430444.744,429400.0765,429561.6118,429744.4566,429646.6691,430106.6272,431244.6624,430881.5976,430891.3664,435532.025,434529.5238,429347.0603,427584.0424,428293.8948
전체,경상북도 포항시,소계,경제활동인구,명,259146.6009,263342.4339,261884.4644,262167.6691,268484.2257,264990.7522,267429.0801,269018.9013,271964.4744,273979.3829,255328.8779,260155.2449,259442.8353,258374.3648,266185.2053,263681.0751,259575.3508,259812.0984,264541.9884
전체,경상북도 포항시,소계,취업자,명,255429.4572,256737.9634,257277.891,258388.1172,151374.4422,254955.6668,260449.3341,261585.5321,262549.0765,262549.0765,246514.5039,249185.5221,249780.9257,251955.1844,258662.0197,255381.0151,253137.7321,253004.6052,256965.9674
전체,경상북도 포항시,소계,실업자,명,3717.1437,6604.47045,4606.5734,3779.55192,3361.21719,10035.08539,6979.74607,7433.36916,9415.3979,9415.3979,8814.37403,10969.72282,9661.90966,6419.18043,7523.185582,8300.06002,6437.61867,6807.49317,7576.021
전체,경상북도 포항시,소계,비경제활동인구,명,170142.9021,167131.144,171109.5775,169344.4557,53485.90195,165453.9918,161970.9963,160542.7105,157779.9822,155667.2862,174777.7493,171089.4176,171438.7623,172517.0016,169346.8197,170848.4487,169771.7096,167771.9441,163751.9064
전체,경상북도 포항시,소계,경제활동참가율,%,60.3664,61.17505,60.48223,60.75557,62.25771,61.56208,62.2797,62.62638,63.28516,63.76853,59.36409,60.3266,60.21209,59.96276,61.11725,60.68197,60.45816,60.76281,61.76646
전체,경상북도 포항시,소계,고용률,%,59.50051,59.64082,59.41834,59.87969,35.1016,59.23075,60.65424,60.89593,61.09423,61.10814,57.31474,57.78287,57.96974,58.47302,59.3899,58.77184,58.95877,59.17073,59.99758
전체,경상북도 포항시,소계,실업률,%,1.43438,2.50794,1.75901,1.44165,1.25192,3.78696,2.60994,2.76314,3.462,3.43654,3.45216,4.21661,3.7241,2.48445,2.8263,3.14776,2.48006,2.62016,2.86383
전체,경상북도 경주시,소계,15세이상인구,명,228562.1878,228544.172,228946.7591,230078.0158,229649.5259,229934.2125,230158.4699,231005.8835,231218.6311,231078.4203,231314.5291,230799.265,229934.2077,229271.0491,229859.9061,230027.8149,229517.0538,228949.1394,228318.2016
전체,경상북도 경주시,소계,경제활동인구,명,142791.8979,140773.5711,145384.9588,146604.6223,147220.3141,140243.7017,143953.9034,144966.7596,145223.0846,148023.0834,140478.5292,145851.7231,142496.6279,144247.5133,143282.5627,142487.828,141192.9083,140798.045,144543.6326
전체,경상북도 경주시,소계,취업자,명,141074.9547,138440.5239,143290.0433,144283.9553,82344.10108,136210.9567,141871.8503,142241.4559,142593.3963,142593.3963,136669.7982,141520.9534,139370.7467,140428.6654,140687.8461,139468.3956,138601.1725,137569.4487,141086.3391
전체,경상북도 경주시,소계,실업자,명,1716.94326,2333.04724,2094.91558,2320.66708,2093.44305,4032.74499,2082.05311,2725.30376,2629.6883,2629.6883,3808.73091,4330.76964,3125.8812,3818.84793,2594.716622,3019.43243,2591.73576,3228.59634,3457.2935
전체,경상북도 경주시,소계,비경제활동인구,명,85770.28989,87770.60086,83561.80021,83473.39342,27462.07354,89690.51079,86204.56654,86039.12389,85995.54653,83055.33686,90835.99991,84947.54195,87437.57974,85023.53579,86577.3434,87539.98693,88324.14552,88151.09437,83774.56894
전체,경상북도 경주시,소계,경제활동참가율,%,62.47398,61.59578,63.50165,63.71953,64.10652,60.99297,62.54556,62.75457,62.80769,64.05751,60.73053,63.19419,61.97278,62.91571,62.33473,61.94374,61.51739,61.49752,63.30798
전체,경상북도 경주시,소계,고용률,%,61.72279,60.57495,62.58662,62.71088,35.85642,59.2391,61.64094,61.57482,61.67037,61.70779,59.08397,61.31777,60.61332,61.25006,61.20591,60.6311,60.38818,60.08734,61.79373
전체,경상북도 경주시,소계,실업률,%,1.20241,1.6573,1.44094,1.58294,1.42198,2.87553,1.44633,1.87995,1.81079,1.77654,2.71125,2.9693,2.19365,2.64743,1.81091,2.11908,1.8356,2.29307,2.39187
전체,경상북도 김천시,소계,15세이상인구,명,114750.4542,119140.0824,120085.2806,121202.5345,122204.791,122619.1846,122002.1876,121668.5648,121653.881,121781.9529,121865.1907,122323.5473,122186.4693,121747.707,122978.9386,123399.8991,123128.254,122215.7609,121447.7264
전체,경상북도 김천시,소계,경제활동인구,명,70696.93123,71601.80086,73242.832,73601.4863,74700.55091,72219.73357,72012.01339,74347.85923,74130.413,74673.21829,74753.61319,77044.07081,78501.73675,80449.42415,82350.11666,81136.79463,82604.90367,81985.12211,80377.24125
전체,경상북도 김천시,소계,취업자,명,68766.50593,70386.81131,71416.53077,71222.88875,38799.92505,70840.13288,70540.58039,72300.86677,71602.41074,71602.41074,72619.59393,75685.8538,76625.79701,78821.63691,80378.54797,79427.20566,80406.85025,80958.69969,79066.7891
전체,경상북도 김천시,소계,실업자,명,1930.4253,1214.98955,1826.30123,2378.59754,651.03196,1379.60069,1471.433,2046.99246,2528.00226,2528.00226,2134.01926,1358.21701,1875.93974,1627.78724,1971.568687,1709.58898,2198.05342,1026.42242,1310.45215
전체,경상북도 김천시,소계,비경제활동인구,명,44053.52296,47538.28156,46842.44856,47601.04818,15181.73257,50399.45099,49990.17419,47320.70558,47523.46802,47108.7346,47111.57751,45279.47647,43684.73255,41298.28284,40628.82196,42263.10451,40523.35032,40230.63883,41070.4851
전체,경상북도 김천시,소계,경제활동참가율,%,61.60928,60.09883,60.99235,60.72603,61.12735,58.89758,59.02518,61.10688,60.93551,61.31715,61.34124,62.98384,64.24749,66.0788,66.96278,65.7511,67.0885,67.08228,66.18258
전체,경상북도 김천시,소계,고용률,%,59.927,59.07904,59.47151,58.76353,31.74992,57.77247,57.81911,59.42444,58.85748,58.79558,59.5901,61.87349,62.71218,64.74178,65.3596,64.3657,65.30333,66.24244,65.10356
전체,경상북도 김천시,소계,실업률,%,2.73056,1.69687,2.49349,3.23172,0.87152,1.91028,2.04332,2.75326,3.41021,3.38542,2.85474,1.76291,2.38968,2.02337,2.39413,2.10705,2.66092,1.25196,1.63038
전체,경상북도 안동시,소계,15세이상인구,명,144892.2866,145024.5976,146452.9719,145095.7687,145530.8997,144316.3683,143093.5499,142034.2622,141541.1409,141087.9575,141252.8217,141620.8581,140775.1285,140140.3452,140309.0977,140492.1537,139382.2015,138816.848,138319.2352
전체,경상북도 안동시,소계,경제활동인구,명,87776.77065,89403.17868,91691.23832,90586.15642,91599.56759,86874.79112,87931.34601,88055.31148,88397.17357,88927.21956,86241.95699,87881.7851,87578.74149,87647.09524,85434.04049,86779.63829,88071.99604,89184.52012,88651.82298
전체,경상북도 안동시,소계,취업자,명,85956.96596,87418.20384,89477.26874,89146.59079,48578.27619,84146.45498,86046.5288,86165.04071,86158.09288,86158.09288,84678.6843,85667.50249,84913.63021,86505.35924,83810.60847,86114.50425,86271.36715,87708.3916,86536.58186
전체,경상북도 안동시,소계,실업자,명,1819.8047,1984.97485,2213.96958,1439.56563,521.02266,2728.33615,1884.81721,1890.27077,2239.08069,2239.08069,1563.27269,2214.28261,2665.11129,1141.736,1623.432025,665.13403,1800.62889,1476.12853,2115.24112
전체,경상북도 안동시,소계,비경제활동인구,명,57115.51594,55621.41891,54761.73358,54509.61226,19454.57472,57441.57722,55162.20385,53978.95071,53143.96729,52160.73797,55010.86466,53739.07296,53196.387,52493.24999,54875.05723,53712.51542,51310.20543,49632.3279,49667.41222
전체,경상북도 안동시,소계,경제활동참가율,%,60.58071,61.64691,62.60797,62.43198,62.94166,60.19746,61.45025,61.99582,62.45334,63.02963,61.05503,62.05427,62.2118,62.54237,60.88988,61.76832,63.1874,64.24618,64.09219
전체,경상북도 안동시,소계,고용률,%,59.32474,60.27819,61.09625,61.43983,33.38004,58.30694,60.13306,60.66497,60.87141,61.06694,59.94831,60.49074,60.31863,61.72766,59.73284,61.29489,61.89554,63.18281,62.56294
전체,경상북도 안동시,소계,실업률,%,2.07322,2.22025,2.41459,1.58917,0.5688,3.14054,2.14351,2.14669,2.53298,2.51788,1.81266,2.51961,3.0431,1.30265,1.90022,0.76646,2.0445,1.65514,2.38601
전체,경상북도 구미시,소계,15세이상인구,명,344877.5879,344503.1318,346207.8248,346643.9595,347800.3462,348827.3283,350846.7344,351308.9808,351368.2933,351758.0394,352856.4396,353846.9066,352430.2187,351174.5786,352559.6313,352674.9361,352315.3269,351274.7767,351924.573
전체,경상북도 구미시,소계,경제활동인구,명,224099.188,225904.6421,220330.4759,216959.6443,216518.0051,231029.7606,232448.3066,232458.9159,226927.1509,226546.6296,220224.438,225269.9002,222636.2632,219721.9956,230323.9135,224755.9376,225021.6971,222100.5465,225502.8223
전체,경상북도 구미시,소계,취업자,명,213063.1014,214197.0014,208129.397,209686.3889,127128.8535,221146.3531,220420.8765,221754.0069,214687.8872,214687.8872,208418.7203,212553.8552,211787.1161,212313.58,220495.7126,217565.9055,214560.5431,213845.1285,215374.5931
전체,경상북도 구미시,소계,실업자,명,11036.0866,11707.64064,12201.07883,7273.2554,4742.17142,9883.4075,12027.43015,10704.90898,12239.26373,12239.26373,11805.71767,12716.04501,10849.14709,7408.41562,9828.20088,7190.0321,10461.15403,8255.41797,10128.22917
전체,경상북도 구미시,소계,비경제활동인구,명,120778.4,118598.4897,125877.349,129684.3152,35101.86679,117797.5678,118398.4278,118850.0649,124441.1424,125211.4098,132632.0016,128577.0064,129793.9556,131452.583,122235.7177,127918.9985,127293.6298,129174.2302,126421.7507
전체,경상북도 구미시,소계,경제활동참가율,%,64.97934,65.57405,63.6411,62.58861,62.25353,66.23041,66.25352,66.16936,64.58384,64.40411,62.41191,63.6631,63.17173,62.56774,65.32907,63.72892,63.8694,63.22701,64.07703
전체,경상북도 구미시,소계,고용률,%,61.77934,62.17563,60.1169,60.49042,36.55225,63.39708,62.8254,63.12221,61.10053,61.03283,59.06615,60.06944,60.09335,60.45813,62.5414,61.69021,60.90014,60.87688,61.19908
전체,경상북도 구미시,소계,실업률,%,4.92464,5.18256,5.53763,3.35235,2.1902,4.27798,5.17424,4.60508,5.39348,5.40254,5.36077,5.6448,4.87304,3.37172,4.26712,3.19904,4.64895,3.71697,4.4914
전체,경상북도 영주시,소계,15세이상인구,명,95281.22049,95195.87524,95032.94824,95435.51502,95742.4817,95489.11793,94876.3364,94564.21738,93896.5957,93273.72566,93088.82975,92582.21744,91824.0384,91242.07313,91585.32467,91646.84862,91578.52166,90923.66539,91074.28231
전체,경상북도 영주시,소계,경제활동인구,명,57185.73978,57609.50094,55554.95885,56579.6413,56440.56959,56428.46984,56135.20284,55222.46977,55629.85022,55566.3186,51899.54271,53834.73713,54301.28285,54845.59254,55017.74984,57419.52998,57895.51444,56880.53537,56523.39669
전체,경상북도 영주시,소계,취업자,명,55622.85296,56612.47914,54707.68691,55544.19014,32112.63192,54530.22312,54680.29706,54320.94089,54360.33363,54360.33363,51238.19941,53148.04127,52989.86135,53808.77259,53912.83274,56710.25813,56272.01199,55754.99859,55881.33643
전체,경상북도 영주시,소계,실업자,명,1562.88682,997.0218,847.27194,1035.45116,295.95002,1898.24672,1454.90578,901.52889,1269.51659,1269.51659,661.3433,686.69586,1311.4215,1036.81995,1104.917103,709.27185,1623.50245,1125.53678,642.06026
전체,경상북도 영주시,소계,비경제활동인구,명,38095.48071,37586.3743,39477.98939,38855.87372,14252.36189,39060.64809,38741.13356,39341.7476,38266.74548,37707.40706,41189.28705,38747.48031,37522.75556,36396.48059,36567.57483,34227.31865,33683.00722,34043.13001,34550.88562
전체,경상북도 영주시,소계,경제활동참가율,%,60.01785,60.5168,58.45863,59.28573,58.95039,59.09414,59.16671,58.39679,59.24586,59.57339,55.75271,58.14803,59.13624,60.10998,60.07267,62.65303,63.21953,62.55856,62.06296
전체,경상북도 영주시,소계,고용률,%,58.37756,59.46947,57.56707,58.20075,33.54063,57.10622,57.63323,57.44344,57.89383,58.28044,55.04226,57.40632,57.70805,58.97364,58.86624,61.87911,61.44674,61.32067,61.35798
전체,경상북도 영주시,소계,실업률,%,2.733,1.73066,1.52511,1.83008,0.52436,3.36399,2.59179,1.63254,2.28208,2.28469,1.27428,1.27556,2.41508,1.89043,2.00829,1.23524,2.80419,1.97877,1.13592
전체,경상북도 영천시,소계,15세이상인구,명,86230.52724,86258.73748,87101.54096,86819.17821,86989.83621,87318.89171,87921.95074,87939.86401,88913.67936,89862.41425,89534.36012,89807.72699,90117.82651,89494.06821,89993.25161,90173.17095,89791.99047,89642.7922,89641.48601
전체,경상북도 영천시,소계,경제활동인구,명,57775.84488,56472.53548,57756.22187,59202.84701,58172.95308,57518.5928,59077.40082,60335.98303,61377.03109,62640.79543,60745.86496,61285.84097,60488.86011,61388.0266,60404.34035,61010.66304,61574.50117,62423.79258,61653.23717
전체,경상북도 영천시,소계,취업자,명,57208.21349,55692.11931,56540.12204,58035.34206,31202.38063,56337.91898,58135.58188,59486.05134,59850.75814,59850.75814,58947.72284,59635.39281,59492.82464,60224.74474,59620.6327,60304.62837,60701.86885,61431.14709,60832.92065
전체,경상북도 영천시,소계,실업자,명,567.63139,780.41616,1216.09983,1167.50496,306.63086,1180.67382,941.81894,849.93169,1526.27295,1526.27295,1798.14212,1650.44816,996.03547,1163.28186,783.707646,706.03467,872.63232,992.64549,820.31652
전체,경상북도 영천시,소계,비경제활동인구,명,28454.68236,29786.20201,29345.31909,27616.3312,10871.63971,29800.2989,28844.54991,27603.88098,27536.64826,27221.61882,28788.49515,28521.88603,29628.9664,28106.04161,29588.91126,29162.50791,28217.4893,27218.99962,27988.24884
전체,경상북도 영천시,소계,경제활동참가율,%,67.00161,65.46877,66.30907,68.19098,66.87328,65.87188,67.19301,68.6105,69.02991,69.70745,67.84643,68.24117,67.12197,68.59452,67.12097,67.65944,68.5746,69.63615,68.77757
전체,경상북도 영천시,소계,고용률,%,66.34334,64.56403,64.91288,66.84622,35.869,64.51974,66.12181,67.64401,67.31333,66.60266,65.8381,66.40341,66.01671,67.29468,66.25012,66.87646,67.60277,68.52882,67.86246
전체,경상북도 영천시,소계,실업률,%,0.98247,1.38194,2.10557,1.97204,0.5271,2.05268,1.59421,1.40866,2.48672,2.43655,2.96011,2.69303,1.64664,1.89497,1.29744,1.15723,1.4172,1.59017,1.33053
전체,경상북도 상주시,소계,15세이상인구,명,87176.40864,87312.11103,87296.41143,88626.17099,88310.32378,87898.42421,87507.79111,87347.37806,87557.79934,87211.12092,87047.56376,86285.66415,85278.86474,84631.05839,85485.03448,85430.67311,85005.12255,84788.77462,84066.33725
전체,경상북도 상주시,소계,경제활동인구,명,55437.54603,56038.10683,55326.49739,57528.94866,55951.95954,55313.73719,55539.93747,57775.38108,58219.93582,58856.71719,55180.25962,56970.39259,56724.98348,57004.00199,56919.45999,58316.19792,56811.45399,57929.81699,56860.92651
전체,경상북도 상주시,소계,취업자,명,54653.34724,55017.45387,54387.39144,56947.45317,29125.12916,54555.35906,54161.86546,56895.73479,57113.92338,57113.92338,54566.22951,56081.02331,55904.4576,56332.57194,56393.21067,57622.85997,56316.83277,57404.05727,56068.69296
전체,경상북도 상주시,소계,실업자,명,784.19879,1020.65296,939.10596,581.49549,259.9059,758.37814,1378.07201,879.64628,1106.01244,1106.01244,614.03011,889.36928,820.52589,671.43006,526.249323,693.33795,494.62122,525.75972,792.23355
전체,경상북도 상주시,소계,비경제활동인구,명,31738.86261,31274.00421,31969.91404,31097.22233,12457.73233,32584.68702,31967.85364,29571.99698,29337.86352,28354.40373,31867.30414,29315.27156,28553.88126,27627.0564,28565.57448,27114.47519,28193.66857,26858.95763,27205.41074
전체,경상북도 상주시,소계,경제활동참가율,%,63.59237,64.18137,63.37775,64.91192,63.35834,62.92916,63.46856,66.14438,66.49315,67.48763,63.39093,66.02533,66.51705,67.35589,66.58412,68.26143,66.83298,68.32251,67.63816
전체,경상북도 상주시,소계,고용률,%,62.69282,63.0124,62.30198,64.2558,32.98044,62.06637,61.89376,65.13731,65.22997,65.48927,62.68553,64.9946,65.55488,66.56253,65.96852,67.44985,66.2511,67.70243,66.69577
전체,경상북도 상주시,소계,실업률,%,1.41456,1.82136,1.69739,1.01079,0.46452,1.37105,2.48123,1.52253,1.89971,1.87916,1.11277,1.56111,1.4465,1.17786,0.92455,1.18893,0.87064,0.90758,1.39328
전체,경상북도 문경시,소계,15세이상인구,명,62793.21901,62687.87793,62960.31363,62532.42424,62339.15472,61899.76284,61369.88838,61033.00198,60760.14562,60931.79727,60789.09265,60767.34932,61353.90011,60790.40806,62345.66556,61468.18384,60366.20594,59898.13587,59144.75481
전체,경상북도 문경시,소계,경제활동인구,명,38577.56907,38481.34546,37379.6366,37553.96111,37410.74805,36299.19633,37548.6208,36806.56502,38546.84997,38133.43232,38095.36422,38534.47092,38626.16998,37310.99096,38087.62731,40044.41186,39596.41837,39279.75288,38930.01302
전체,경상북도 문경시,소계,취업자,명,37699.90186,37717.55205,36204.44088,36909.84044,20359.55026,35689.68613,36369.96541,35690.78774,37248.21403,37248.21403,37188.50228,37595.46398,37264.86672,36849.51301,37324.45251,39275.71088,38674.14954,38958.873,38276.69727
전체,경상북도 문경시,소계,실업자,명,877.66721,763.79341,1175.19571,644.12067,678.10708,609.5102,1178.65539,1115.77728,1298.63594,1298.63594,906.86194,939.00695,1361.30326,461.47795,763.174797,768.70098,922.26883,320.87988,653.31575
전체,경상북도 문경시,소계,비경제활동인구,명,24215.64994,24206.53247,25580.67703,24978.46313,8391.05622,25600.56651,23821.26759,24226.43697,22213.29565,22798.36495,22693.72843,22232.8784,22727.73014,23479.41709,24258.03825,21423.77198,20769.78757,20618.38298,20214.74179
전체,경상북도 문경시,소계,경제활동참가율,%,61.43588,61.38562,59.37016,60.05518,60.01164,58.6419,61.18411,60.306,63.44101,62.5838,62.66809,63.41312,62.95634,61.37644,61.09106,65.14657,65.59368,65.57759,65.82158
전체,경상북도 문경시,소계,고용률,%,60.03817,60.16722,57.50359,59.02512,32.65933,57.65723,59.26354,58.47785,61.30369,61.131,61.17627,61.86787,60.73757,60.61731,59.86696,63.896,64.06589,65.04188,64.71698
전체,경상북도 문경시,소계,실업률,%,2.27507,1.98484,3.14395,1.71519,1.8126,1.67913,3.13901,3.03146,3.36898,3.4055,2.3805,2.4368,3.5243,1.23684,2.00373,1.91962,2.32917,0.81691,1.67818
전체,경상북도 경산시,소계,15세이상인구,명,237980.56,240182.2023,241319.4175,241825.8123,241949.814,243615.8331,244477.9051,247021.8555,249694.1423,251697.6006,254223.9221,254560.8245,255992.8501,259782.4166,261641.2393,263694.908,264251.4938,264308.3495,265680.3985
전체,경상북도 경산시,소계,경제활동인구,명,140463.8035,139043.4911,142424.7103,144036.5306,144661.7392,141111.104,146337.6576,147915.9947,150122.859,152076.7517,143575.3969,148964.5916,152470.0511,153592.1638,154844.9481,159474.7844,158622.0446,156582.7407,159542.1098
전체,경상북도 경산시,소계,취업자,명,137174.7656,135251.7296,138028.6658,139592.8134,73620.76332,136652.3345,140649.4691,142968.8428,144554.8649,144554.8649,138200.182,142190.6987,146520.8409,148838.1884,149951.8995,154836.913,153407.7857,152276.8422,153353.9678
전체,경상북도 경산시,소계,실업자,명,3289.03793,3791.76146,4396.04448,4443.7172,2918.50987,4458.76944,5688.1885,4947.15193,5567.9941,5567.9941,5375.21494,6773.89288,5949.21027,4753.97545,4893.048577,4637.8714,5214.25891,4305.89848,6188.14201
전체,경상북도 경산시,소계,비경제활동인구,명,97516.75647,101138.7113,98894.70719,97789.28164,35525.21384,102504.7292,98140.24751,99105.86077,99571.28327,99620.84883,110648.5252,105596.2329,103522.799,106190.2528,106796.2912,104220.1237,105629.4492,107725.6088,106138.2887
전체,경상북도 경산시,소계,경제활동참가율,%,59.02323,57.89084,59.01917,59.5621,59.78998,57.92362,59.85721,59.87972,60.1227,60.42042,56.47596,58.51827,59.56028,59.12339,59.18216,60.47701,60.02692,59.24245,60.05039
전체,경상북도 경산시,소계,고용률,%,57.64116,56.31214,57.1975,57.72453,30.42811,56.09337,57.53054,57.877,57.89277,57.43196,54.3616,55.85726,57.2363,57.2934,57.31203,58.7182,58.05371,57.61333,57.72122
전체,경상북도 경산시,소계,실업률,%,2.34156,2.72703,3.08657,3.08513,2.01747,3.15976,3.88703,3.34457,3.70896,3.66131,3.74383,4.54732,3.90189,3.09519,3.15997,2.90822,3.28722,2.74992,3.87869
전체,경상북도 군위군,소계,15세이상인구,명,20410.39499,20421.33637,20485.865,20566.24396,20780.76108,20590.86195,20724.98173,20573.35739,20241.46533,20229.18856,20225.91023,20033.40294,19722.93716,19535.61205,20059.39299,20246.72059,20154.35058,,
전체,경상북도 군위군,소계,경제활동인구,명,14717.21402,14962.31991,14603.75575,14900.45535,15294.28435,14527.19024,14959.92301,15152.65316,14378.94891,14907.94078,14374.87629,14650.22912,14702.62288,13990.34227,14757.93728,14641.45812,15537.69259,,
전체,경상북도 군위군,소계,취업자,명,14540.55025,14688.14888,14408.21118,14810.41254,7574.6895,14322.70182,14881.87471,15033.87683,14249.3602,14249.3602,14275.0344,14294.31685,14486.46868,13797.49315,14675.08388,14490.21006,15430.01184,,
전체,경상북도 군위군,소계,실업자,명,176.66378,274.17104,195.54457,90.04281,18.35641,204.48842,78.04831,118.77634,129.5887,129.5887,99.84188,355.91228,216.15421,192.84912,82.853401,151.24806,107.68075,,
전체,경상북도 군위군,소계,비경제활동인구,명,5693.18097,5459.01645,5882.10925,5665.7886,2301.83847,6063.67171,5765.05872,5420.70423,5862.51642,5321.24778,5851.03395,5383.17381,5020.31427,5545.26978,5301.455715,5605.26247,4616.65798,,
전체,경상북도 군위군,소계,경제활동참가율,%,72.10646,73.26807,71.28699,72.45103,73.59829,70.55164,72.18305,73.65182,71.03709,73.6952,71.07159,73.12901,74.54581,71.61456,73.57121,72.31521,77.09349,,
전체,경상북도 군위군,소계,고용률,%,71.24091,71.9255,70.33245,72.01321,36.45049,69.55853,71.80646,73.07449,70.39688,70.4396,70.57796,71.35242,73.44985,70.62739,73.15817,71.56818,76.55921,,
전체,경상북도 군위군,소계,실업률,%,1.20039,1.83241,1.339,0.6043,0.12002,1.40763,0.52172,0.78386,0.90124,0.86926,0.69456,2.4294,1.47017,1.37844,0.56142,1.03301,0.69303,,
전체,경상북도 의성군,소계,15세이상인구,명,47222.27793,46940.09031,46982.24155,46984.49243,46803.55979,46507.81768,46227.82742,46059.86215,45796.80798,45660.55054,45571.53057,45275.51959,44720.36097,44428.43649,44470.82328,44450.03322,44073.00498,44319.54171,44019.76715
전체,경상북도 의성군,소계,경제활동인구,명,35409.60444,35615.54782,35628.63013,35507.13664,34349.59237,32844.71487,33037.15595,33348.45733,32679.26561,33647.01431,33270.73803,32525.54578,32034.14109,32449.35664,32551.02836,32629.80069,32450.76971,32670.14436,32166.61495
전체,경상북도 의성군,소계,취업자,명,35240.6419,35280.76959,35505.60912,35252.91826,17776.83639,32507.02418,32676.78786,33031.47177,32379.60116,32379.60116,32954.74097,32084.91633,31981.07558,32336.35801,32477.68545,32378.08294,32373.22342,32485.33852,32014.71245
전체,경상북도 의성군,소계,실업자,명,168.96254,334.77823,123.02101,254.21838,165.68557,337.69069,360.36809,316.98557,299.66445,299.66445,315.99706,440.62946,53.06551,112.99863,73.342915,251.71775,77.54629,184.80584,151.9025
전체,경상북도 의성군,소계,비경제활동인구,명,11812.67349,11324.54249,11353.61142,11477.35579,5054.96162,13663.1028,13190.67147,12711.40482,13117.54237,12013.53623,12300.79254,12749.97381,12686.21989,11979.07986,11919.79492,11820.23254,11622.23527,11649.39735,11853.1522
전체,경상북도 의성군,소계,경제활동참가율,%,74.98496,75.87448,75.83425,75.57203,73.39098,70.62192,71.46595,72.40243,71.35708,73.68946,73.00773,71.83914,71.63212,73.03736,73.19637,73.40782,73.62958,73.71499,73.07311
전체,경상북도 의성군,소계,고용률,%,74.62715,75.16127,75.5724,75.03097,37.9818,69.89583,70.6864,71.71422,70.70275,70.91373,72.31432,70.86593,71.51346,72.78302,73.03145,72.84153,73.45363,73.298,72.72804
전체,경상북도 의성군,소계,실업률,%,0.47717,0.93998,0.34529,0.71596,0.48235,1.02814,1.0908,0.95053,0.91699,0.89061,0.94977,1.35472,0.16565,0.34823,0.22532,0.77144,0.23897,0.56567,0.47224
전체,경상북도 청송군,소계,15세이상인구,명,22550.19357,22538.05736,22617.36109,22547.98487,22548.53136,22402.72351,22291.53902,22186.30315,22103.4166,21960.54568,21915.59897,21768.08467,21621.66758,21437.95038,21461.55639,21446.41811,21239.80847,21221.42166,21009.44441
전체,경상북도 청송군,소계,경제활동인구,명,16243.33506,16829.88095,16339.65704,16775.47768,15961.29462,16053.80997,16154.01745,16858.66298,16665.75937,16828.23896,16431.22547,16592.81712,16833.50936,17148.74521,17309.21534,17550.04598,17458.02858,17393.71118,16949.72113
전체,경상북도 청송군,소계,취업자,명,16164.23333,16723.08223,16160.06986,16640.93766,8653.92283,15909.40043,15900.32519,16644.54693,16401.12879,16401.12879,16265.05827,16443.10082,16716.95463,17095.20242,17193.38266,17389.96054,17427.37292,17313.77518,16833.83491
전체,경상북도 청송군,소계,실업자,명,79.10173,106.79872,179.58717,134.54002,88.24419,144.40954,253.69226,214.11605,264.63057,264.63057,166.16719,149.7163,116.55473,53.54279,115.832687,160.08544,30.65566,79.93601,115.88622
전체,경상북도 청송군,소계,비경제활동인구,명,6306.85851,5708.17641,6277.70406,5772.50719,2092.91707,6348.91354,6137.52158,5327.64017,5437.65724,5132.30672,5484.37351,5175.26755,4788.15822,4289.20517,4152.341043,3896.37214,3781.77989,3827.71048,4059.72327
전체,경상북도 청송군,소계,경제활동참가율,%,72.03191,74.67317,72.24387,74.39901,70.7864,71.66008,72.46704,75.98681,75.39902,76.62942,74.97502,76.22543,77.85482,79.99247,80.65219,81.83206,82.19485,81.96299,80.67667
